,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,KOTAKBANK.NS
2022-10-21,7072.913868202231,1599.0732633813757,1340.5990870277078,3092.2474902882204,898.387051474211,3900.834406164704,1926.8867765331868,1378.0563118849855
2022-10-24,6948.575582715789,1583.7794507326107,1352.1067723461294,3041.2627448154794,898.1517731676113,4011.2543119152892,1879.9306103038575,1351.6476985845452
2022-10-25,6992.965514287933,1579.5660693020873,1348.0601567540657,3009.048806178216,911.9322521112528,4078.3354076980854,1884.9196905378794,1327.462530581045
2022-10-26,6924.593048787612,1617.9704066914896,1338.432829768676,3005.024826947579,903.8146257739684,4184.043894583623,1930.7115633652725,1337.2011645107684
2022-10-27,7011.690579124207,1633.3061033422591,1345.2241001576426,3053.4172054459086,895.2872632973789,4153.739821667524,1919.1271640369127,1360.4823711880888
2022-10-28,6875.117515083944,1636.49377364554,1361.360942236812,3076.837568431293,914.5566907265192,4229.259779186455,1972.3312106259925,1343.4846187341625
2022-10-31,6784.678883105124,1659.5084686526102,1367.3089944974506,3028.5623982636284,928.5395556894432,4339.5394281650515,1965.648090433995,1345.5726795005678
2022-11-01,6752.299297096004,1641.769169456052,1351.567400514869,3029.2883510295387,927.64003128698,4333.081999756192,2002.3829894356331,1342.9718868610883
2022-11-02,6828.63473778891,1653.06486654046,1369.8193887312482,3008.171874576659,918.6008438584894,4386.982858438728,2052.839942060307,1316.1430868524146
2022-11-03,6749.606844801554,1656.0591095345635,1378.395930787001,3090.2179244776567,946.2265134567986,4346.934610505434,2051.431978030133,1323.6538777779208
2022-11-04,6791.322583440026,1647.733658952534,1382.9483785665886,3159.046752695196,940.2822652067714,4303.790969089155,2061.3664607894075,1346.5598280294503
2022-11-07,6897.30069509904,1648.3315292419709,1374.7059191109954,3119.43605108916,951.0611175369525,4325.203266579112,2124.646656792422,1316.882114557395
2022-11-08,6914.067190042442,1631.8277263586638,1365.4791572126846,3120.583009721269,964.4756026207536,4432.9663547780665,2116.6174264968804,1309.5732692479585
2022-11-09,6900.854628924511,1632.5836898146092,1380.9920781561457,3134.14315558826,967.0781111521017,4456.555527916355,2071.9511272706936,1340.8090275391019
2022-11-10,6967.171354516584,1621.7237648464416,1403.572342524676,3145.7677771813565,971.36348891226,4399.593922776147,2071.336616830635,1366.683428784573
2022-11-11,6892.351850522727,1629.1896880834668,1404.0771157331026,3162.897208855308,960.9297941547898,4305.799796425767,2051.9573048312195,1296.8144954554334
2022-11-14,6824.218440111489,1619.7038503450317,1409.5935686288713,3185.637429802814,955.9111271470924,4212.232883065472,2102.037182292064,1284.651826740988
2022-11-15,6706.369539667764,1643.1452905572291,1402.9446951439777,3170.8473403043004,937.5200802042804,4298.2840769525465,2106.3030067236878,1287.2270113280547
2022-11-16,6857.804271522607,1670.9641450908082,1448.1727727979064,3148.7078069644103,950.9885118279614,4299.075218428118,2105.4145350681,1287.5394642743922
2022-11-17,6915.596505853194,1651.9990449427032,1437.720858000358,3163.219017918546,969.0434394351774,4216.900336038874,2126.7157096544597,1276.6320857276628
2022-11-18,6789.8086028307725,1654.3628991991577,1468.4716908045186,3149.6858528973853,961.4812132913818,4231.677419298937,2136.516420645011,1257.8426358171334
2022-11-21,6732.638968637492,1638.9961109591843,1474.5629438939957,3165.101106264268,981.2715676100828,4264.601953983824,2136.6905299936616,1229.4095366265979
2022-11-22,6752.634851165419,1624.0471253401884,1476.5259076231312,3277.572717686742,986.173393639831,4237.654293068043,2150.89279585306,1221.9806921384863
2022-11-23,6750.853235900148,1629.3896041206426,1452.0121676062065,3306.640893552608,1024.7142946239153,4247.851421359275,2149.2253895271647,1217.6467421968111
2022-11-24,6791.512575064703,1605.1519493696974,1437.7607584549503,3371.055477929521,1018.77959676617,4242.348727321974,2132.1459006954506,1239.0629666607613
2022-11-25,6739.569649186443,1613.6518557474346,1415.8468990389354,3455.5786945542727,1014.3743498714344,4267.737863950028,2095.863612049797,1271.6688955335815
2022-11-28,6842.559314013013,1588.498782148151,1430.263882998566,3433.5787927532283,1032.8381029790232,4290.114475729784,2101.4136707497537,1312.1922013185022
2022-11-29,6746.753726820859,1624.2785523446569,1445.5418066177394,3477.986051672764,1032.7728168278024,4245.7482168933775,2054.018683907409,1265.8690901045159
2022-11-30,6871.21081776806,1611.705645622652,1468.882671683245,3573.321017154348,1020.719142127264,4264.973574765311,2039.8147323293467,1279.2721525054606
2022-12-01,6876.516255336822,1584.954871380876,1473.5672231226542,3591.34835098747,1013.848216294486,4197.614100955948,2000.6388382100824,1276.921226314367
2022-12-02,6744.89953134056,1601.166500719791,1477.2641688617916,3610.831428517901,1025.8357957352334,4173.133122155141,2025.892134949015,1260.5273439571733
2022-12-05,6753.742501639193,1619.7744026711082,1479.119099362695,3665.5454824547,1046.7595021150894,4116.074286645155,2014.7771942932543,1281.7726632974234
2022-12-06,6676.910881843819,1637.6418628802537,1468.9768130533937,3596.557859391341,1061.8822452839283,4025.3156364381834,1968.3064739089557,1295.0902967122786
2022-12-07,6730.963665550788,1658.6642728605643,1465.4389396516233,3562.086450577882,1066.280722403815,3940.7861539409096,1938.362766650338,1269.449789049538
2022-12-08,6864.678261546086,1650.3044666331066,1427.3467293543706,3578.340449914843,1068.6994386029758,3845.4516859599516,1974.2640169889592,1277.7096565274896
2022-12-09,6703.121702903109,1632.6720814183277,1470.4654644419843,3625.896923378036,1055.8911523364077,3913.402585575105,1977.9060540882545,1267.1234368670964
2022-12-12,6762.455965249125,1654.0958916989184,1469.448985197417,3624.472871605712,1049.9185967725714,3929.539787447917,1973.0753368479618,1276.3085189300166
2022-12-13,6759.133620752142,1642.6994620747305,1483.2081206735752,3622.72735456492,1065.0357011283552,3963.5488549644556,2006.8100825969082,1280.3197839368536
2022-12-14,6683.33092216515,1666.10438684181,1481.5431038304428,3722.638212778291,1055.9888661221023,3857.8098807953293,1981.4102040802293,1289.6168906081155
2022-12-15,6781.048826115485,1652.249716778056,1491.2527801183753,3630.766591814279,1082.7385340784208,3918.2751931939647,2017.1031405030524,1318.4927293453609
2022-12-16,6802.753856039524,1649.6763913073507,1502.7171312741214,3664.1865092433536,1079.5255593222244,3978.0296976852665,2017.5803396739411,1311.8789734830154
2022-12-19,6833.401317752488,1632.9952643546692,1496.3467014096827,3705.31575463845,1088.283501875563,3997.005676506716,2006.337880551582,1324.7728532808835
2022-12-20,6904.761442029011,1628.8606684761655,1504.1600881109032,3655.1243648177633,1070.0199026116588,4021.5816654065798,2045.629677096964,1329.6515433637692
2022-12-21,6946.058033314349,1614.1113469402983,1505.6603501729169,3683.725864352683,1027.6860961254629,4013.633589080537,2030.6898494509348,1314.5847679661338
2022-12-22,7188.2999184419,1618.3706397517017,1515.3047462485736,3705.182555173749,1024.970993501116,3966.4978312530034,2055.750292660798,1336.2194170952448
2022-12-23,7332.39337387661,1628.1596332938238,1521.3381381490242,3758.528931899597,1020.879544879212,3935.4519833255013,2022.7607344184175,1330.5854676571032
2022-12-26,7156.524999809476,1628.6451670255642,1488.0761830031945,3757.6619129879937,1003.1165254552006,3890.0303205768805,1996.3560223086004,1353.5732841382203
2022-12-27,7283.593046482317,1678.0607693972936,1495.6037288915113,3619.065396730433,968.5302494984738,3945.128839110221,1941.3562938564241,1383.0673563230746
2022-12-28,7262.234463124877,1692.8251191484444,1488.4662846756846,3648.301785692768,963.647311204116,3890.404788199865,1914.9318221682179,1374.107324905258
2022-12-29,7202.974270050434,1679.7011566777069,1508.2610500328765,3618.8786249198834,958.9604730086564,3924.4336713506545,1936.6364262333911,1400.5319098949806
2022-12-30,7087.4571869053325,1637.0634610391303,1503.5623690392474,3662.592570517475,945.9524810126836,3915.6000536994034,1898.7262032562783,1424.4280675098169
2023-01-02,7234.939125897957,1683.3114294601817,1499.6225310465716,3672.092997328664,946.8859626771488,3908.2885319016927,1890.2993758785874,1474.290835786195
2023-01-03,7112.416076729705,1661.3786181839132,1485.3323506004544,3737.817386658085,920.2525264575044,3901.3415682246186,1923.1591830763753,1492.006702469133
2023-01-04,7119.299765889637,1644.3574648028136,1502.7377366184564,3720.3916892289208,900.1808717358538,3907.382190899276,1921.0134145848972,1505.278550008961
2023-01-05,7232.58635617343,1655.8930179107483,1480.4332342648793,3679.428249622064,903.7919208212672,3920.629894055615,1878.1859966103655,1481.0608250796588
2023-01-06,7260.949725347376,1652.0627038065957,1494.4536207895592,3668.81593290168,914.12939394134,4063.9052709916937,1923.3714096315894,1434.2531570601695
2023-01-09,7179.139857960544,1628.4794997996205,1465.1502222774131,3568.719122772064,913.110487559724,4048.816201178401,1946.3821758538534,1421.4791371303147
2023-01-10,7156.750324850139,1609.333856232265,1463.29796852678,3520.99060734317,895.0115311237086,4086.333931271023,1928.6103934290984,1430.7624891422606
2023-01-11,7117.160831429697,1567.2526724304012,1460.993680953377,3492.646428335257,904.104840637538,4118.164206110312,1946.9224868051294,1371.7540753212281
2023-01-12,7056.434260385724,1562.985487581599,1456.8185761545717,3394.5377049605754,919.5264529799296,4055.406275194291,2019.7513929357194,1374.2847430196111
2023-01-13,7159.423617021488,1567.678879250538,1473.7741315907963,3397.0240029499973,909.4823409005947,3972.1774013012227,1908.876670872637,1389.3036783581056
2023-01-16,7061.151402555698,1565.185709828413,1495.4382380163847,3394.9706365835696,897.3944230931716,4077.734170128017,1882.2792102069145,1369.407471741938
2023-01-17,7085.726147081862,1555.385745496071,1515.4688429293938,3376.868026109728,897.2905316788687,4039.1625242558334,1880.736588342671,1391.083601633046
2023-01-18,7180.381045936059,1550.2879064094798,1512.6217647696951,3344.193521714805,869.1846694537389,4054.955201461455,1837.8468545747692,1380.1615113445966
2023-01-19,7073.722445047533,1567.5637478177107,1542.1357437136337,3228.6496561202703,895.9222261193632,4052.462538734475,1849.766284068353,1377.4252738413356
2023-01-20,7064.383819790843,1554.778038740473,1527.140438103565,3233.7940464907306,894.6551949925974,3957.8401802526155,1888.4704048636809,1416.5497550958553
2023-01-23,7037.165469819662,1612.8354679289605,1497.998786779891,3175.4707778404686,910.881811563792,3943.129301520767,1898.3583051069133,1418.0606598459447
2023-01-24,7107.40784307072,1607.2525616896962,1485.6675976455783,3224.188164260804,938.2819835392816,3960.6035448881753,1847.4233228855746,1468.3569377124813
2023-01-25,6973.694330056003,1566.9365432073655,1496.2171408673576,3244.9487770729324,928.4158072966092,3869.8524562473494,1865.4694125219337,1428.2772793234747
2023-01-26,7130.172486183684,1564.524997338438,1480.8389169514533,3309.164944571263,931.7609916094112,3949.1111111873774,1871.0514657176093,1406.7026622473802
2023-01-27,7201.908544653843,1525.9142425760367,1519.1739390561304,3331.5367303900844,916.6066071040522,3985.43909135562,1840.2186326432086,1407.0754117630702
2023-01-30,7062.870169178356,1545.4445527754,1535.624039741156,3258.363261916036,922.2162282940914,4012.1569731286468,1862.0748452281252,1395.0476337499515
2023-01-31,7003.70884599474,1618.9060506354072,1519.5419333758257,3283.530080569996,927.0214241205698,4063.1035847632415,1859.0070737782255,1413.7060888685953
2023-02-01,7066.212228539824,1616.7288306333578,1534.272219008507,3258.176735032714,918.956895734822,4062.080262504817,1823.3412514973913,1420.8042626958415
2023-02-02,7176.229300080491,1670.041794627349,1530.4930540630578,3240.35680932327,923.438473243796,3999.1760283348076,1797.550491832149,1421.2916670891577
2023-02-03,7103.294994632462,1708.9452163799606,1514.889481587268,3286.40471677241,921.2435083140164,4008.415536703921,1815.5774291400269,1395.150284575641
2023-02-06,7043.717490384549,1712.79462893923,1516.5278970061906,3247.050133151845,924.395859144415,4076.4572879543502,1838.0327763352507,1338.7751968073999
2023-02-07,7102.024131416606,1708.990798853475,1518.5846130316045,3229.8486816234845,934.6385098945462,4033.710546436435,1850.394856437199,1327.5411682555268
2023-02-08,7055.453465971989,1679.0588275097873,1523.5744397336648,3160.098647756101,932.8148743589204,4145.034001571475,1846.3219490496326,1343.8234463494298
2023-02-09,6984.731841602021,1679.1751066027614,1488.1615946496615,3201.888240030461,931.792388904868,4019.814878702048,1818.068840211237,1402.9948246979795
2023-02-10,7056.6520015980095,1692.5219009827686,1473.5802237709115,3140.165173759611,938.3481149601276,4033.630687799886,1770.5907211375095,1404.0384033180171
2023-02-13,7080.91097102931,1709.1804476065429,1483.556467226237,3198.473756733205,930.0088421551887,4088.7206169368455,1737.2643318747726,1417.3610469900825
2023-02-14,7341.743101256262,1727.883301674333,1497.3835322290222,3198.3600499033214,944.6239629781134,4219.833735249822,1734.2626347687285,1384.7255620646445
2023-02-15,7225.688600419831,1696.9023329544852,1454.0119940398115,3167.479066045264,929.1266574635364,4267.072726756908,1721.358272057073,1421.0231561156802
2023-02-16,7068.404109513826,1713.5100685645689,1432.1017098731656,3202.6598783800127,934.41479665139,4158.597014807517,1769.4690005828008,1420.9845740840708
2023-02-17,6998.040789108836,1706.1756695578167,1425.6261256540574,3185.783545797477,908.3974334883052,4188.153155931625,1717.6712217115257,1426.1748164633063
2023-02-20,7153.083470292966,1712.30624974018,1419.2929015871755,3305.274549469534,900.8352109898442,4033.2589305755296,1705.5507633863817,1452.3568353772005
2023-02-21,7193.594849373695,1695.0865707688677,1444.9264113801944,3344.654685074452,901.2724582035224,4133.044140402163,1679.515490341508,1445.9595298049267
2023-02-22,7238.657182839892,1699.6664934852788,1442.534211936014,3425.0557913541425,924.5951356355348,4225.400346269241,1740.32419294761,1414.2111999322683
2023-02-23,7298.0849165284335,1719.1420613606963,1432.820563178862,3463.1838581810603,916.7839883066052,4155.974173913532,1702.708885774362,1414.1895370558075
2023-02-24,7218.292658392981,1693.0602460327066,1410.625357126988,3481.8461394811,924.027015214622,4145.9167838642325,1723.4965935028333,1391.6440442256821
2023-02-27,7256.467083353285,1710.9126290892912,1411.7683759371253,3408.61526302128,934.3921996642408,4121.130483736939,1692.5538859398087,1388.5078702085054
2023-02-28,7300.685418160914,1742.445120899788,1446.8657870228928,3402.139192213182,958.4776501120116,4025.649783532911,1680.0588760573753,1395.235162371115
2023-03-01,7410.474513773165,1779.8240802013893,1471.8015585835744,3469.0513098968554,953.4608432559256,4037.4052782745352,1678.4432497011599,1408.2495914101532
2023-03-02,7413.791928007714,1758.6865191281315,1471.600199499943,3596.158402577581,967.8146156822806,4026.3251442898145,1635.4511994407587,1406.541200214193
2023-03-03,7344.926598983443,1723.603498085742,1458.879072488476,3590.2801247206694,975.9408431158108,4197.315869456925,1661.5754060490524,1421.9404532327776
2023-03-06,7303.211010506087,1712.2241085346182,1424.598721620964,3605.561829163767,980.9693024581608,4263.665284215465,1691.1214299805704,1400.7536386965617
2023-03-07,7379.344404866787,1750.248612003984,1392.0392023772902,3546.354892735469,965.1769441885508,4351.550800511156,1699.806590424547,1409.6550167316318
2023-03-08,7216.571025033681,1729.6994817626812,1402.2816844382771,3528.126770591081,958.8030538160956,4303.394343937937,1713.7387800070394,1411.7910231026774
2023-03-09,7190.685984078865,1752.5328076635203,1410.1233901784913,3510.4810472362574,940.0768441563064,4193.35113298546,1739.5206362098386,1424.0561389245042
2023-03-10,7343.598856504729,1735.83311393171,1416.9436668320614,3427.559547359066,966.8534425278674,4184.258474864252,1731.0073834575799,1465.0172796735997
2023-03-13,7330.942406449215,1702.165376424186,1403.966957258919,3474.1133335849486,959.557402154112,4227.783737476585,1714.2576115253037,1463.8435820469138
2023-03-14,7512.1528314920115,1702.2923957310388,1401.1427351787029,3514.94681597766,954.8280443020147,4282.000115141355,1717.0828454760624,1469.1258676324705
2023-03-15,7644.18166535108,1725.519707623877,1398.7216142174748,3527.3083829138195,981.719536405604,4367.031575530308,1714.0117172297957,1462.6789727613348
2023-03-16,7704.631023583403,1743.599332261001,1390.4161720675434,3563.65749579825,976.9367916682502,4421.742242940574,1677.1964194896525,1410.012218274944
2023-03-17,7717.224500405179,1709.438317300761,1365.600058165718,3568.780636139228,965.2516178284146,4386.668472849223,1703.4968718105597,1380.6237564087166
2023-03-20,7857.25061697398,1772.176344745178,1355.736806687442,3641.811984660092,960.1377171901768,4398.866239816535,1701.7483446784543,1402.2357229628522
2023-03-21,7851.943818472609,1762.115886992783,1324.0407480225797,3596.5629256781062,946.4080570451777,4419.521795578579,1728.6307779548958,1382.092980402622
2023-03-22,7716.30033996436,1755.3961852929283,1285.3233922950385,3561.8548664539417,976.1159839246652,4413.2123649242685,1745.067163367037,1377.9103503968308
2023-03-23,7774.770536121262,1732.9494382444193,1278.0784713079588,3583.198072662026,958.1691188960124,4542.626487784896,1755.9018007033217,1381.4187129870695
2023-03-24,7797.099693016343,1686.4691337447127,1283.085339074545,3536.140897966648,987.9940652463756,4755.786647042652,1810.83519417259,1380.2477977074761
2023-03-27,7864.974324068296,1671.4474278780326,1283.6097026437624,3605.870455817976,999.7172123129978,4797.292891564492,1852.2459147643674,1376.3786992742628
2023-03-28,7959.7726201851165,1680.1603736418274,1249.1665807242389,3634.671278261957,969.5127924366152,4828.783357293511,1772.7536346899276,1374.0902744590835
2023-03-29,8030.729969728227,1732.2194527235413,1221.8901839521625,3650.791291898857,965.6994856385306,4869.654557208797,1760.5858706701342,1370.2468941741479
2023-03-30,8000.554815792209,1768.054431550203,1223.6077064268566,3667.044716999876,957.962017902276,4925.68851777446,1753.3073780331044,1395.738404118277
2023-03-31,7897.648603535354,1753.6129525977317,1205.5174194393735,3651.643471040474,964.7464834433392,4819.242695189907,1750.3007378394896,1403.2885896481262
2023-04-03,7897.658484568804,1759.561495441881,1206.2222095687912,3609.823511691581,964.3237645761642,4815.887457653563,1784.5218254572885,1412.176036618558
2023-04-04,7754.353146633625,1794.1539801127096,1185.968884237613,3583.4305927591163,963.3659169964628,4726.6679741524495,1799.10446528757,1406.4787587974827
2023-04-05,7583.898624403459,1797.7751040615196,1175.2357319271132,3657.30848392116,965.8584685269398,4868.993637343893,1803.1814235538463,1398.3913682027828
2023-04-06,7480.069572186732,1753.9213977642478,1142.0378738249435,3670.329064156029,950.6185803087958,4879.203988854681,1808.274360690398,1384.602221184427
2023-04-07,7447.6540063420225,1761.6626543229852,1119.108130113332,3639.739626891412,965.1187231429886,5092.543897591749,1799.1885727054184,1373.1605439196853
2023-04-10,7624.489843628899,1776.172571008762,1135.7599210993033,3644.662849945011,950.1956827515356,5145.925348480632,1778.4505413458476,1368.0147319546322
2023-04-11,7748.505570871864,1791.451582733671,1152.450831535804,3691.432477572584,957.475270434087,5054.685432199293,1814.523755800226,1346.5528369096655
2023-04-12,7722.777684123882,1795.9008637234654,1145.4678558748008,3659.6446439797537,948.2226322275292,5016.35852072675,1796.2446391068738,1374.8159318136252
2023-04-13,7774.608343544714,1778.1170557039716,1148.6855844916793,3642.2579572417,969.5282368554304,5014.161213536978,1792.415288555262,1388.074905055558
2023-04-14,7670.088990485697,1802.33707321072,1136.7107040268577,3608.720123399237,989.2109835444504,5133.6910427838375,1766.6841793531348,1393.1039248870825
2023-04-17,7712.767218833121,1810.1397153488044,1154.1502939828922,3645.46156331954,998.2120917695528,5221.414770555884,1781.820976780327,1399.0020096025441
2023-04-18,7778.645449814016,1801.1055224111392,1147.3052345946153,3665.7713810940495,1022.4519383285092,5219.478659695576,1830.634564690536,1396.4991965079416
2023-04-19,7604.564683638433,1806.6551391589207,1123.4375452386544,3602.953183073387,995.1361997789317,5290.8735174575095,1829.4155053762822,1402.753067072536
2023-04-20,7660.545065085831,1768.4339583493752,1120.6106509129484,3578.7614866560966,1028.2774761781827,5335.76814394339,1834.964832689862,1376.1454755065088
2023-04-21,7701.466121148893,1778.063291153732,1116.2792519875898,3573.86215722437,1063.28941156469,5514.46211976084,1814.4509107503488,1377.4068570894124
2023-04-24,7589.516837496287,1747.4772468208123,1110.2405851715273,3601.147912246184,1078.621177904858,5567.222188964792,1788.9025682820445,1410.4697263861221
2023-04-25,7770.720437074866,1743.5470103238424,1136.6913612251371,3530.812514456832,1065.406533803717,5530.229167916927,1781.3747551325462,1431.310857155846
2023-04-26,7834.390692543375,1759.021704920513,1119.6762836646485,3475.801310918702,1056.8391402793377,5456.699103211692,1742.651628372007,1435.6015194117033
2023-04-27,7784.618661328411,1745.5402447938409,1129.8118154576882,3488.2677869762583,1025.3917409974283,5553.929993052751,1718.2325353089063,1445.1164417097025
2023-04-28,7788.612913756747,1769.6483786830397,1126.7784206425251,3508.4245480423774,1006.6671213046984,5689.335629513424,1732.5845195871589,1440.7883081049877
2023-05-01,7717.884244827066,1787.9087126286938,1117.0084548406708,3541.129317210113,1011.64471643549,5453.859920515684,1738.3244374188735,1409.82030922783
2023-05-02,7625.585357954197,1807.1247015928775,1108.2014722345507,3517.990872411884,1020.8707683998066,5477.457069623222,1718.5242797637234,1388.8903620820918
2023-05-03,7574.98771566983,1746.4898440658556,1111.4893688985171,3477.70900035928,1039.224106564712,5609.444224435176,1685.054036856819,1418.015008361592
2023-05-04,7777.998806828759,1722.463244699252,1126.9812095279678,3444.238373129527,1055.4573739100963,5587.364848198042,1693.7760061916256,1401.7159710756648
2023-05-05,7638.433090896425,1704.4695331720957,1116.5504641165312,3407.2030937601594,1047.0064415586896,5568.353031407775,1693.219119503769,1379.478339965999
2023-05-08,7623.023223457943,1651.4538472602287,1110.4016251807698,3399.5036819983948,1051.0011437461867,5552.75784653038,1684.2497968272373,1369.2580688643332
2023-05-09,7534.939562581103,1695.8553819173771,1118.5319203044469,3293.735608890632,1074.6947708513733,5571.4021536122245,1717.1276300493173,1367.3633953715814
2023-05-10,7516.185653690994,1694.4405852330026,1117.5537363784747,3293.0353579010075,1075.610811014981,5650.21615708563,1731.0026584248951,1359.7784105577073
2023-05-11,7613.340498437475,1662.8171839330812,1102.8440696955292,3325.501306526505,1079.486636454342,5651.376287335896,1801.562309744741,1359.6817298721799
2023-05-12,7650.2143164473055,1650.5779967396995,1097.84679225909,3357.74233359902,1070.7741704013497,5543.073703538203,1779.8591908558826,1351.1789899450307
2023-05-15,7680.346824078941,1669.117229364221,1085.6123156637104,3352.1100113458024,1102.4526832367555,5457.63341707161,1784.4914790446558,1349.753109894291
2023-05-16,7658.609711724903,1685.6495936196895,1121.8983558623634,3355.855126517372,1113.4636327230317,5529.905397713076,1760.7107793872947,1345.4009043177105
2023-05-17,7648.07537019715,1679.4230470760083,1136.5454749617156,3303.696986543372,1099.4388613199092,5569.649370542521,1753.3501962303774,1328.7033081242448
2023-05-18,7706.76741552924,1698.2074441812788,1146.8352387228604,3338.4583490072173,1077.9103897221737,5501.181578436704,1777.9712995271884,1366.8824859350416
2023-05-19,7746.047627423562,1696.8626231668727,1148.7604708472245,3327.359719422837,1088.4656393855837,5513.1503539167525,1743.214278179633,1368.2599221857613
2023-05-22,7844.638362228848,1696.1099556797624,1149.5581704677668,3397.673307675935,1082.8533472373506,5472.638549399794,1706.3694945976254,1385.798161972423
2023-05-23,7879.635728748931,1679.50009465659,1155.129708536581,3392.8027847290045,1092.0195937093702,5540.141129011172,1721.0099825903533,1421.0587934392715
2023-05-24,7835.858049654784,1644.78627790196,1173.1031516083306,3401.2215670738046,1081.4633919775845,5606.809542469669,1738.3221615124012,1408.283541590134
2023-05-25,7978.559355205972,1627.0189649915308,1181.59915422974,3340.8999423795835,1094.4323199443195,5716.977678068403,1773.723676917508,1414.6591189341677
2023-05-26,7727.121001455705,1627.4419320486672,1180.5995071167306,3336.9158529609736,1100.3617594455386,5680.2237717681455,1761.8101405741122,1384.798958964446
2023-05-29,7738.326253796241,1611.0176284537397,1181.039428359423,3364.9116813636974,1109.7528910170938,5604.985063652342,1771.944888282966,1397.1167509235452
2023-05-30,7972.831384008866,1607.5422753090938,1186.0160672394686,3379.9075758261065,1116.231243172338,5565.444005729589,1776.1106554060934,1388.2814137703544
2023-05-31,8005.231687763736,1601.1904404756192,1179.6764414049717,3405.915201291838,1126.0370726608148,5632.473192202215,1760.081026612859,1422.814109919113
2023-06-01,8109.137878747513,1583.9729530074462,1172.2475802308695,3412.1847323322345,1120.21929644881,5593.518418613289,1760.2425953472994,1424.1392482630383
2023-06-02,7927.259743031728,1592.6724841374603,1176.0203511005925,3401.173134921124,1109.7905281441415,5675.706000128765,1766.5554878079117,1453.3392423290697
2023-06-05,8089.648470033437,1609.5779660448318,1177.8886759394263,3463.8580000043894,1093.5381534514477,5590.110567981859,1732.421779666559,1474.958224068748
2023-06-06,8301.958476199172,1613.888115842391,1143.043091461047,3515.1561055400025,1093.707610262018,5560.624770263614,1726.6724150901875,1500.663052906476
2023-06-07,8366.36652703883,1601.2989942618465,1123.3654044499376,3396.2420966062814,1081.6245217379294,5444.4449584601925,1751.1967651426723,1510.1800201021094
2023-06-08,8382.240889025055,1587.1610119364534,1145.6533728434222,3330.3344983417014,1087.7569210018044,5413.046378633847,1758.8056507331635,1511.6105670716831
2023-06-09,8293.172632863432,1577.7627651523828,1138.2429390600498,3377.174951831842,1084.2183540967055,5479.549809097174,1747.9292839029831,1555.8728252792073
2023-06-12,8304.476517575324,1597.2549425362522,1157.7597288685572,3340.7021998490027,1079.434887414938,5506.677326931794,1731.5573102466255,1553.8577284581736
2023-06-13,8335.571265819135,1627.5697642022435,1133.1441969829405,3294.9706247019963,1072.033596843023,5506.630991475299,1760.1755104682618,1545.2720133696669
2023-06-14,8285.041905822896,1652.9976590921578,1116.9795586074256,3307.2694288275,1094.3276319837462,5373.072741243622,1744.4535809284434,1496.0724626962656
2023-06-15,8325.357428405014,1690.112777225312,1103.2408538990935,3285.683476284793,1089.6499460550465,5318.926000769217,1775.4126678346763,1480.3328540780847
2023-06-16,8423.720088176347,1713.3172814661775,1087.0051193368547,3221.602847383941,1062.077145988557,5257.186669311253,1735.9299267688098,1447.5151094843402
2023-06-19,8495.317034469557,1662.7910779515507,1087.9372922413008,3218.00296890248,1073.1333646300884,5289.6142270407,1792.764477233229,1474.4277015253672
2023-06-20,8460.998007257798,1657.4661995611862,1074.2110525164553,3165.927443719805,1068.8120092435297,5458.500038223826,1822.861747352373,1482.5626929612883
2023-06-21,8499.985303195734,1652.962145379848,1047.6807837997444,3097.3672291913745,1092.7904245847103,5529.755609294459,1850.3769198985833,1520.6502259531633
2023-06-22,8440.316389420022,1659.503324445777,1034.6639074880934,3063.3673859811515,1070.836227791047,5628.386003381707,1818.6636851230144,1527.2340645611268
2023-06-23,8604.009321312677,1704.6214857662071,1048.621429185677,3115.701839767703,1087.6594902736438,5587.892568363444,1846.349526221281,1534.513005231648
2023-06-26,8573.040347413786,1698.5524919455845,1022.0420749125298,3106.0210564008166,1084.906778175849,5607.123398824626,1822.6936982651775,1561.2908306410798
2023-06-27,8649.729774850282,1760.5680474109174,1034.9758421983286,3084.67469538052,1088.8721910284498,5611.438695704861,1858.5353633817454,1523.5364759505464
2023-06-28,8479.130868104188,1772.3987843236114,1028.5633447437233,3108.3891962733314,1094.5928515504968,5429.359463644435,1891.3682461765422,1549.206149210086
2023-06-29,8426.009150737305,1790.8950861228298,1027.1628627656223,3075.727954357544,1102.5491761143194,5500.719298838667,1855.485775612955,1574.617996982974
2023-06-30,8286.27014060249,1767.1443429079936,1019.4003193278468,3017.104983093704,1107.1942314828066,5528.457107582511,1812.8916227437114,1565.9987131419164
2023-07-03,8317.759476287434,1796.0815180355148,1019.4393026079532,3002.208091406062,1121.434344636841,5544.049619869623,1783.57634577166,1601.7965833920728
2023-07-04,8250.849515057938,1774.743849890939,1038.0746908905771,3031.2778816329974,1105.4198783344416,5457.48180343028,1794.2972581354366,1597.5634034835969
2023-07-05,8356.283432655062,1761.8273511697976,1041.164995733148,3067.280480939549,1119.1946747672796,5464.32472847619,1832.3328553464657,1605.635673530213
2023-07-06,8502.34346217627,1754.0281548819455,1064.1609444268456,3053.182647852807,1128.0015644048517,5600.4669957485585,1878.002942406669,1579.2836612440099
